-3.0,1.0,5.0,6.0,5.0,6.0,18.0,20.0,18.0,22.0,20.0
-2.0,25.0,18.0,27.0,20.0,18.0,20.0,22.0,33.0,25.0,33.0
-1.0,27.0,37.0,39.0,33.0,33.0,45.0,45.0,-1.0,-1.0,-1.0
