-3.0,13.0,14.0,7.0,9.0,7.0,9.0,11.0,13.0,14.0,24.0
-2.0,29.0,29.0,32.0,32.0,24.0,36.0,29.0,29.0,41.0,32.0
-1.0,41.0,32.0,44.0,44.0,36.0,48.0,-1.0,-1.0,-1.0,-1.0
