83.0,200.0,202.0,201.0,204.0,203.0,206.0,205.0,207.0,200.0,202.0
84.0,201.0,204.0,203.0,206.0,205.0,207.0,200.0,202.0,201.0,204.0
85.0,203.0,206.0,205.0,207.0,200.0,202.0,201.0,204.0,203.0,206.0
86.0,205.0,207.0,200.0,202.0,201.0,204.0,203.0,206.0,205.0,207.0
87.0,200.0,202.0,201.0,204.0,203.0,206.0,205.0,207.0,200.0,202.0
88.0,201.0,204.0,203.0,206.0,205.0,207.0,-1.0,-1.0,-1.0,-1.0
