-3.0,2.0,13.0,7.0,18.0,7.0,18.0,20.0,13.0,20.0,22.0
-2.0,18.0,26.0,18.0,20.0,30.0,20.0,22.0,30.0,34.0,26.0
-1.0,30.0,38.0,30.0,42.0,34.0,42.0,46.0,-1.0,-1.0,-1.0
