1,-1,-1
2,-1,-1
3,102,-1
4,-1,-1
5,104,-1
6,-1,-1
7,106,-1
8,-1,-1
9,108,-1
10,-1,-1
11,110,-1
12,-1,-1
13,112,-1
14,-1,-1
15,114,-1
16,-1,-1
17,116,-1
18,-1,-1
19,118,-1
20,-1,-1
21,120,-1
22,-1,-1
23,122,-1
24,-1,-1
25,124,-1
26,-1,-1
27,126,-1
28,-1,-1
29,-1,-1
30,-1,-1
31,-1,-1
