-3.0,4.0,4.0,6.0,15.0,6.0,9.0,9.0,11.0,23.0,15.0
-2.0,28.0,28.0,31.0,23.0,31.0,28.0,35.0,28.0,40.0,31.0
-1.0,40.0,31.0,43.0,35.0,43.0,47.0,-1.0,-1.0,-1.0,-1.0
