-3.0,1.0,5.0,16.0,5.0,8.0,16.0,8.0,10.0,12.0,16.0
-2.0,24.0,16.0,29.0,29.0,33.0,24.0,33.0,29.0,36.0,29.0
-1.0,41.0,33.0,41.0,33.0,45.0,36.0,45.0,-1.0,-1.0,-1.0
