139.0,200.0,201.0,202.0,203.0,200.0,201.0,202.0,203.0,200.0,201.0
140.0,202.0,203.0,200.0,201.0,202.0,203.0,200.0,201.0,202.0,203.0
141.0,200.0,201.0,202.0,203.0,200.0,201.0,202.0,203.0,204.0,205.0
142.0,206.0,207.0,204.0,205.0,206.0,207.0,204.0,205.0,206.0,207.0
143.0,204.0,205.0,206.0,207.0,204.0,205.0,206.0,207.0,204.0,205.0
144.0,206.0,207.0,204.0,205.0,206.0,207.0,-1.0,-1.0,-1.0,-1.0
