1,100,-1
2,101,127
3,102,128
4,103,129
5,104,130
6,105,131
7,106,132
8,107,133
9,108,134
10,109,135
11,110,136
12,111,137
13,112,138
14,113,139
15,114,140
16,115,141
17,116,142
18,117,143
19,118,144
20,119,145
21,120,146
22,121,147
23,122,148
24,123,149
25,124,150
26,125,151
27,126,152
28,-1,153
29,-1,-1
30,-1,-1
31,-1,-1
